State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Tamil_Nadu,12,15,2021,5,4,0,9,SUNDAR.G,M,IND,144,42,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.11,yes,8,0.01,2.33,AETN272975,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,10,SELVAKUMAR.A,M,IND,136,44,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.1,yes,7,0.01,2.33,AETN272976,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,11,KALYANI.K,F,IND,129,43,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.1,yes,4,0,2.33,AETN272970,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Politics,,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,12,SEKAR.E,M,IND,125,51,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.09,yes,19,0.01,2.33,AETN272977,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,13,RAMESH BABU.M,M,IND,106,39,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.08,yes,21,0.02,2.33,AETN272982,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,14,KOLANJI.M,M,IND,85,49,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.06,yes,6,0,2.33,AETN272971,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,15,PRABHAKARAN.K,M,Makkalatchi Katchi,79,37,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.06,yes,2,0,2.33,AETN272966,,5299,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,16,UDAYA CHANDRAN .R,M,IND,77,27,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.06,yes,15,0.01,2.33,AETN272969,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,17,RAVIKUMAR.S,M,Republican Party of India  (Sivaraj),62,39,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.05,yes,5,0,2.33,AETN272967,,12322,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,18,MALATHI.S,F,IND,57,36,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.04,yes,13,0.01,2.33,AETN272980,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,Household,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,19,PREMKUMAR.G,M,IND,44,42,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.03,yes,3,0,2.33,AETN272978,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,20,RAVIPARAIYANAR.D,M,RPI(A),41,44,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.03,yes,3,0,2.33,AETN272968,,24545,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,21,SANTHANU.S,M,IND,38,33,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.03,yes,1,0,2.33,AETN272973,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,22,RANGANATHAN.M,M,IND,37,34,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.03,yes,4,0,2.33,AETN272981,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Politics,,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,23,GOVINDARAJ.G,M,IND,33,60,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.02,yes,4,0,2.33,AETN272972,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,15,2021,5,4,0,24,BIRLABOSE.M,M,IND,29,48,,133696,220547,THIRU-VI-KA-NAGAR,SC,CHENNAI,CHENNAI CITY REGION,23,60.62,0.02,yes,0,0,2.33,AETN272979,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,1,I.PARANTHAMEN,M,DMK,68832,44,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,57.71,no,38768,32.5,2.5,AETN186853,,10192,TRUE,2,DMK,10192,POONAMALLEE,FALSE,TRUE,1,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,2,B.JOHN PANDIAN,M,ADMK,30064,65,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,25.21,no,20074,16.83,2.5,AETN196274,,930,TRUE,4,TMMK,8255,TIRUVADANAI,FALSE,FALSE,0,TRUE,FALSE,TRUE,Post Graduate,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,3,U. PRIYADARSINI,F,MNM,9990,33,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,8.38,yes,3714,3.11,2.5,AETN276491,,24404,TRUE,2,MNM,24404,PERAMBUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,4,P.GEETHA LAKSHMI,F,NTK,6276,38,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,5.26,yes,4983,4.18,2.5,AETN272987,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,5,T.PRABHU,M,DMDK,1293,40,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,1.08,yes,117,0.1,2.5,AETN187108,,2956,TRUE,2,DMDK,2956,EGMORE,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,6,None Of The Above,,NOTA,1176,,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.99,,684,0.57,2.5,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,7,V. PRABHU,M,IND,492,50,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.41,yes,131,0.11,2.5,AETN272996,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,8,K.P.SUNDARAPRATHABAN,M,BSP,361,74,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.3,yes,190,0.16,2.5,AETN272983,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,9,S.JAYAKALPANA,F,IND,171,49,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.14,yes,62,0.05,2.5,AETN272998,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,10,Dr.N. GUNASEKAR,M,IND,109,31,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.09,yes,11,0.01,2.5,AETN187115,,10809,TRUE,2,IND,10809,EGMORE,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Social Work,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,11,A.PARANTHAMAN,M,IND,98,36,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.08,yes,6,0.01,2.5,AETN272995,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,12,J.CHANDRAKALA,F,LJP,92,42,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.08,yes,8,0.01,2.5,AETN187120,,5029,TRUE,2,JASD,4175,EGMORE,TRUE,FALSE,0,TRUE,FALSE,TRUE,12th Pass,Other,Household,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,13,G.R.RAJENDRAN,M,IND,84,26,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.07,yes,29,0.02,2.5,AETN272997,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,14,G.SHEEJA,F,Nam India Naam Indiyar Katchi,55,39,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.05,yes,10,0.01,2.5,AETN272990,,24304,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,15,R.REVANTH,M,Anaithu Makkal Arasiyal Katchi,45,25,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.04,yes,4,0,2.5,AETN272989,,24293,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,16,M.UTHAYAKUMAR,M,IND,41,41,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.03,yes,3,0,2.5,AETN272993,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,17,N.ARAVINTH KUMAR,M,IND,38,29,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.03,yes,10,0.01,2.5,AETN272991,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,18,V.SEKAR,M,IND,28,44,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.02,yes,2,0,2.5,AETN272994,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,16,2021,5,4,0,19,V.ESWARAN,M,IND,26,44,,119271,195110,EGMORE,SC,CHENNAI,CHENNAI CITY REGION,18,61.13,0.02,yes,0,0,2.5,AETN272992,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,1,MURTHY.R.IDREAM,M,DMK,64424,54,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,53.16,no,27779,22.92,2.7,AETN273000,,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,2,JAYAKUMAR.D,M,ADMK,36645,60,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,30.24,no,28479,23.5,2.7,AETN202302,,930,TRUE,7,ADMK,930,ROYAPURAM,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,3,GUNASEKARAN.S,M,MNM,8166,65,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,6.74,yes,213,0.18,2.7,AETN273002,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,4,KAMALI.S,F,NTK,7953,43,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,6.56,yes,6825,5.63,2.7,AETN273001,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,5,RAMAJAYAM.C,M,AMMK,1128,57,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.93,yes,227,0.19,2.7,AETN273004,,24338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Contractor,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,6,None Of The Above,,NOTA,901,,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.74,,344,0.28,2.7,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,7,JAMES MARTIN.M,M,Tamil Nadu Ilangyar Katchi,557,33,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.46,yes,352,0.29,2.7,AETN273005,,24405,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Education,College Professor or Lecturer,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,8,SUGANTHAN.T,M,IND,205,25,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.17,yes,25,0.02,2.7,AETN273011,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,9,KUMAR.S,M,BSP,180,43,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.15,yes,8,0.01,2.7,AETN272999,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,10,MOHAN.A,M,Tipu Sultan Party,172,49,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.14,yes,39,0.03,2.7,AETN273003,,24557,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,11,SELVAKUMAR.J,M,IND,133,44,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.11,yes,24,0.02,2.7,AETN273015,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,12,DHANASEKARAN.G,M,IND,109,50,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.09,yes,24,0.02,2.7,AETN187138,,10809,TRUE,2,IND,10809,ROYAPURAM,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,13,SUBRAMANI.S.N,M,IND,85,50,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.07,yes,25,0.02,2.7,AETN273013,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,14,SUNDARAPANDIAN.R,M,IND,60,39,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.05,yes,2,0,2.7,AETN273012,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,15,PRASATH.K,M,IND,58,39,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.05,yes,2,0,2.7,AETN273017,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,16,DINAKARAN.S,M,IND,56,47,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.05,yes,1,0,2.7,AETN273016,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,17,PRABHAKARAN.V,M,IND,55,40,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.05,yes,3,0,2.7,AETN273018,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,18,GOKUL.G,M,IND,52,30,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.04,yes,2,0,2.7,AETN273009,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,19,CHELLAPPPAN.T,M,IND,50,40,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.04,yes,7,0.01,2.7,AETN273014,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agricultural Labour,,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,20,MURTHY.T.C.S,M,IND,43,45,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.04,yes,13,0.01,2.7,AETN273020,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,21,SATHISH.S,M,IND,30,41,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.02,yes,3,0,2.7,AETN273010,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,22,KALIDASS.K.R,M,IND,27,29,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.02,yes,0,0,2.7,AETN273008,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,23,VELU.G,M,IND,27,48,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.02,yes,1,0,2.7,AETN273022,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,24,KARUNAKARAN.H,M,IND,26,42,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.02,yes,5,0,2.7,AETN273006,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,25,KARTHICK.V,M,IND,21,26,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.02,yes,3,0,2.7,AETN273007,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,26,PRABHU.D,M,IND,18,32,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.01,yes,8,0.01,2.7,AETN273019,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,17,2021,5,4,0,27,VINDHAN.A,M,IND,10,35,,121191,193595,ROYAPURAM,GEN,CHENNAI,CHENNAI CITY REGION,26,62.6,0.01,yes,0,0,2.7,AETN273021,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,1,SEKARBABU. P.K,M,DMK,59317,58,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,58.35,no,27274,26.83,2.27,AETN187143,,10192,TRUE,5,DMK,10192,HARBOUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,2,VINOJ. P. SELVAM,M,BJP,32043,34,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,31.52,no,28280,27.82,2.27,AETN273024,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,3,RAMESH. A,M,MNM,3763,41,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,3.7,yes,406,0.4,2.27,AETN273026,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,4,AHAMED FAZIL. M,M,NTK,3357,31,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,3.3,yes,2445,2.41,2.27,AETN273025,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,5,None Of The Above,,NOTA,912,,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.9,,137,0.13,2.27,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,6,SANTHANA KRISHNAN. P,M,AMMK,775,46,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.76,yes,365,0.36,2.27,GETN269926,,24338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,7,RAVIKUMAR. C,M,BSP,410,35,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.4,yes,163,0.16,2.27,AETN273023,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,8,SELVAM. P,M,IND,247,53,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.24,yes,81,0.08,2.27,AETN273036,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,9,VIVEK RAM. A,M,IND,166,31,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.16,yes,49,0.05,2.27,AETN273046,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,10,SURESH. R,M,IND,117,39,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.12,yes,49,0.05,2.27,AETN273035,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,11,GANESH. S,M,IND,68,39,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.07,yes,5,0,2.27,AETN273029,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,12,SELVARAJ. S,M,IND,63,46,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.06,yes,16,0.02,2.27,AETN273038,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,18,2021,5,4,0,13,KAMAL. J,M,IND,47,27,,101650,176353,HARBOUR,GEN,CHENNAI,CHENNAI CITY REGION,28,57.64,0.05,yes,7,0.01,2.27,AETN273030,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
